,Unnamed: 0,회사명,거래소코드,회계년도,상장일,상장폐지일,소속코드,산업명,매출액증가율,유형자산증가율,재고자산증가율,비유동자산증가율,유동자산증가율,자기자본증가율,총자본증가율,순이익증가율,매출액총이익률,매출액순이익률,자기자본순이익률,총자본사업이익률,총자본순이익률,1주당매출액,1주당순이익,유동비율,당좌비율,현금비율,순운전자본비율,부채비율,이자보상배율이자비용,비유동비율,유동자산구성비율,자기자본구성비율,자기자본배율,총자본회전률,자기자본회전률,비유동자산회전률,재고자산회전률,매출채권회전률,매입채무회전률,매입채무회전기간,재고자산회전기간,매출채권회전기간,1회전기간,운전자본회전률,순운전자본회전률,유형자산회전율,유동자산회전률,당좌자산회전률,부가가치,총자본투자효율,설비투자효율,기계투자효율,부가가치율,노동소득분배율,자본분배율,이윤분배율,label,pred_label
5902,3040,(주)엠에스씨,9780,2018-12-01,1993-10-12,,5,  식료품 제조업,1.87,-2.09,22.9,-0.55,-0.55,-0.55,3.74,-4.8,21.61,7.4,14.13,9.36,7.37,8216.22,608.0,127.51,56.3,10.23,9.13,83.42,10.49,105.8,42.32,54.52,915.42,1.0,1.91,1.69,4.57,6.35,20.21,18.06,79.94,57.45,0.01,0.0,1.28,2.58,2.42,5.17,47662.42,32.26,92.3,369.54,32.96,52.63,47.37,22.44,0.0,0.0
5903,3041,(주)엠에스씨,9780,2019-12-01,1993-10-12,,5,  식료품 제조업,3.2,1.19,13.35,8.42,8.42,8.42,7.07,9.91,21.56,7.88,13.76,9.68,7.68,8479.49,668.0,132.49,52.78,7.35,10.2,75.22,12.84,102.35,41.59,57.07,1026.01,0.98,1.75,1.68,4.01,7.06,19.7,18.53,91.11,51.73,0.01,0.0,1.31,2.67,2.33,5.55,51187.95,32.36,93.56,333.97,34.3,52.41,47.59,22.96,0.0,0.0
5904,3050,(주)엠에스오토텍,123040,2018-12-01,2010-08-06,,5,  자동차 및 트레일러 제조업,26.66,-0.66,92.96,-0.11,-0.11,-0.11,15.22,0.0,8.34,0.56,4.1,4.27,0.77,32786.22,129.0,72.56,51.23,7.54,-16.55,506.03,1.32,340.77,43.77,16.5,606.27,1.36,7.0,2.26,13.03,9.79,15.15,24.08,28.0,37.3,0.02,0.13,1.38,2.47,3.43,4.65,174700.39,24.93,52.2,89.08,19.59,52.52,47.48,2.87,0.0,0.0
5905,3051,(주)엠에스오토텍,123040,2019-12-01,2010-08-06,,5,  자동차 및 트레일러 제조업,42.88,65.75,10.66,66.51,66.51,66.51,43.87,387.11,11.01,2.73,13.84,8.07,4.08,40891.13,552.0,56.87,40.75,10.51,-26.49,374.91,2.2,309.07,34.92,21.06,969.85,1.49,7.77,2.43,13.42,12.59,20.34,17.94,27.19,29.0,0.03,0.18,1.5,2.66,3.87,5.44,278392.77,27.62,52.74,152.61,21.84,49.07,50.93,12.52,0.0,0.0
5906,3061,(주)엠투엔,33310,2018-12-01,1997-11-10,,5,  금속가공제품 제조업; 기계 및 가구 제외,4.07,8.4,64.81,4.0,4.0,4.0,8.66,4.94,13.9,8.27,8.11,2.05,4.74,2423.61,195.0,88.88,73.57,16.7,-3.63,75.8,2.14,124.75,29.04,56.88,469.22,0.57,0.98,0.79,13.68,4.75,8.12,44.97,26.69,76.88,0.02,0.1,0.97,4.31,2.08,2.45,14270.41,14.73,112.36,224.98,26.8,48.29,51.71,30.88,0.0,0.0
5907,3062,(주)엠투엔,33310,2019-12-01,1997-11-10,,5,  금속가공제품 제조업; 기계 및 가구 제외,-12.74,2.54,-27.31,11.94,11.94,11.94,2.33,2.55,12.14,9.24,7.75,0.9,4.38,2114.73,200.0,77.73,65.38,19.59,-6.41,64.08,0.46,127.37,22.37,60.95,508.9,0.47,0.8,0.64,11.1,4.6,7.62,47.91,32.87,79.3,0.02,0.12,0.84,3.57,1.85,2.22,13943.91,14.07,114.31,183.51,30.01,47.3,52.7,30.77,0.0,0.0
5908,3064,(주)엠플러스,259630,2018-12-01,2017-09-20,,5,  기타 기계 및 장비 제조업,8.33,102.78,66.81,72.88,72.88,72.88,70.0,-67.86,55.79,27.31,20.42,22.32,16.72,6720.79,1949.0,257.78,240.5,120.47,21.37,18.89,1.74,77.39,34.91,84.11,1946.0,0.61,0.75,0.95,28.35,7.75,120.32,3.03,12.88,47.11,0.02,0.0,1.19,2.65,1.72,1.83,29024.8,32.63,142.63,1055.97,56.16,30.91,69.09,48.63,0.0,0.0
5909,3065,(주)엠플러스,259630,2019-12-01,2017-09-20,,5,  기타 기계 및 장비 제조업,33.58,61.69,182.58,43.38,43.38,43.38,38.43,27.03,14.37,1.92,4.82,2.16,1.41,20269.9,392.0,120.28,41.6,4.46,12.42,241.32,1.55,89.9,73.66,29.3,1616.98,0.73,2.51,2.79,1.52,4.03,4.3,84.96,239.44,90.49,0.0,0.79,0.54,3.72,1.0,2.88,10165.99,7.16,51.24,2501.38,9.74,69.83,30.17,19.74,0.0,0.0
5910,3067,(주)엠피대산,65150,2018-12-01,2007-07-18,,5,  도매 및 상품 중개업,-17.49,-48.76,56.77,-49.99,-49.99,-49.99,-36.2,0.0,42.5,-17.52,-78.36,0.19,-24.92,1482.64,-263.0,163.86,120.2,42.77,23.16,89.19,-0.47,76.75,59.43,52.86,224.38,1.42,2.93,3.0,14.08,12.83,12.21,29.9,25.92,28.46,0.04,0.07,1.46,18.62,2.7,3.35,8254.1,12.58,191.42,133799.69,6.89,207.46,-107.46,-254.24,1.0,1.0
5911,3068,(주)엠피씨플러스,50540,2019-12-01,2005-12-12,,6,  사업지원 서비스업,-5.34,6.16,0.0,149.39,149.39,149.39,36.78,0.0,5.82,-8.69,-25.48,-8.96,-10.81,3133.86,0.0,49.21,49.21,7.21,-24.31,192.65,-3.11,223.72,23.56,34.17,194.71,1.24,3.01,2.01,117.21,15.71,509.1,0.72,3.11,23.24,0.04,0.0,1.47,9.97,3.26,3.36,94587.15,83.78,752.95,7514.14,77.82,100.88,-0.88,-11.17,1.0,1.0
5912,3071,(주)연우,115960,2018-12-01,2015-11-02,,5,  고무 및 플라스틱제품 제조업,19.03,12.15,1.26,11.94,11.94,11.94,10.27,-5.5,10.94,2.7,3.89,2.33,2.7,22013.97,594.0,213.66,162.21,54.58,17.64,49.15,5.31,99.69,33.17,67.04,3090.63,1.0,1.44,1.51,12.03,7.2,25.84,14.13,30.33,50.68,0.01,0.0,1.97,1.67,2.98,3.96,97097.11,33.98,63.23,163.28,35.58,73.44,26.56,7.58,0.0,0.0
5913,3072,(주)연우,115960,2019-12-01,2015-11-02,,5,  고무 및 플라스틱제품 제조업,7.94,3.94,-20.37,2.68,2.68,2.68,3.56,128.24,15.91,5.7,8.37,7.81,5.78,23762.71,1355.0,163.74,133.92,53.11,13.13,41.18,14.51,93.56,33.73,70.83,3381.28,1.01,1.47,1.52,14.37,7.03,27.99,13.04,25.39,51.91,0.02,0.0,1.96,1.68,3.03,3.84,113665.52,38.41,64.93,163.47,38.58,63.09,36.91,14.78,0.0,0.0
5914,3078,(주)영우디에스피,143540,2018-12-01,2014-10-29,,5,  기타 기계 및 장비 제조업,-43.31,7.45,0.0,-7.4,-7.4,-7.4,-32.49,0.0,-3.45,-12.47,-84.05,-10.23,-13.4,12006.89,-1494.0,86.88,76.16,33.36,-11.38,598.55,-10.34,345.32,75.35,9.85,135.22,1.07,6.82,5.2,28.69,2.48,3.19,114.32,12.72,146.98,0.02,0.04,0.69,8.81,1.35,1.42,726.97,0.66,4.23,147.39,0.5,807.71,-955.76,-1559.68,0.0,1.0
5915,3079,(주)영우디에스피,143540,2019-12-01,2014-10-29,,5,  기타 기계 및 장비 제조업,-31.35,-0.95,22.87,19.65,19.65,19.65,1.98,0.0,19.69,-2.07,-14.96,11.71,-1.87,3641.5,-71.0,93.33,78.63,7.17,-5.08,546.3,8.17,186.9,71.08,15.47,118.22,0.91,7.99,3.38,8.84,2.47,4.2,86.81,41.3,147.89,0.01,0.14,0.59,5.87,1.24,1.44,13885.36,12.41,81.52,4119.52,13.83,95.54,4.46,-14.94,0.0,1.0
5916,3090,(주)예림당,36000,2018-12-01,1999-11-30,,5,  출판업,18.31,27.39,2.22,20.56,20.56,20.56,62.63,-21.73,15.78,4.31,9.15,9.65,6.81,33042.47,666.0,216.52,206.05,121.16,36.25,59.9,22.91,52.18,67.37,62.54,1953.19,1.58,2.89,4.27,39.61,32.84,264.67,1.38,9.22,11.11,0.05,0.0,1.55,9.99,2.51,2.67,169100.1,28.33,200.49,3974.47,22.22,67.08,32.92,19.4,0.0,0.0
5917,3091,(주)예림당,36000,2019-12-01,1999-11-30,,5,  출판업,9.83,6.44,7.32,229.01,229.01,229.01,61.33,0.0,7.11,-5.86,-8.26,-2.32,-6.28,36288.93,-708.0,121.2,113.35,49.09,5.85,189.63,-0.83,192.75,33.45,34.53,1447.65,1.07,2.37,2.0,41.51,35.18,935.19,0.34,8.79,10.38,0.05,0.0,1.42,9.49,2.31,2.44,193841.96,20.13,224.23,4935.95,23.19,74.81,25.19,-25.26,0.0,0.0
5918,3095,(주)예스티,122640,2018-12-01,2015-12-16,,5,  기타 기계 및 장비 제조업,-38.78,69.76,-8.11,77.19,77.19,77.19,8.13,0.0,14.96,-5.4,-9.69,0.52,-4.09,8447.15,-459.0,107.24,60.36,3.6,3.06,165.69,0.09,145.5,45.24,37.64,865.02,0.76,1.79,1.7,3.53,5.14,9.5,38.43,103.46,71.0,0.01,0.0,0.84,3.07,1.36,2.22,15815.77,12.51,62.5,390.36,17.17,109.98,-9.98,-31.44,0.0,0.0
5919,3096,(주)예스티,122640,2019-12-01,2015-12-16,,5,  기타 기계 및 장비 제조업,-42.05,32.46,-59.13,77.57,77.57,77.57,36.05,0.0,-10.97,-57.65,-58.77,-14.32,-20.62,3810.91,-2348.0,115.44,91.39,15.94,3.81,194.58,-16.94,210.55,28.52,33.95,813.06,0.36,1.01,0.56,3.03,3.47,8.66,42.16,120.44,105.25,0.01,0.0,0.53,1.22,1.0,1.5,-18398.1,-10.7,-36.97,-1348.43,-34.48,0.0,0.0,0.0,0.0,1.0
5920,3105,(주)오공,45060,2018-12-01,2000-08-10,,5,  화학물질 및 화학제품 제조업; 의약품 제외,0.71,0.09,1.04,5.39,5.39,5.39,6.2,6.72,17.6,4.43,9.59,6.07,5.34,13075.7,483.0,154.0,116.61,59.75,18.62,72.99,7.36,81.11,53.11,57.81,867.56,1.21,2.23,2.56,9.12,5.93,11.52,31.68,40.0,61.52,0.01,0.28,1.34,2.76,2.28,3.04,29161.89,22.66,55.02,807.07,19.36,60.08,39.92,22.88,0.0,0.0
5921,3106,(주)오공,45060,2019-12-01,2000-08-10,,5,  화학물질 및 화학제품 제조업; 의약품 제외,0.84,6.58,-9.85,0.12,0.12,0.12,-1.39,19.38,18.69,5.03,9.79,7.2,5.98,8967.52,444.0,171.43,132.85,56.87,21.83,57.35,10.54,74.9,52.4,63.55,939.72,1.19,1.96,2.52,9.63,6.39,12.32,29.63,37.91,57.1,0.02,0.27,1.39,2.69,2.25,2.94,30639.31,24.15,52.86,393.61,20.17,59.57,40.43,24.96,0.0,0.0
5922,3115,(주)오디텍,80520,2018-12-01,2007-10-08,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-7.67,2.57,15.54,34.16,34.16,34.16,2.64,-12.73,8.27,7.65,2.98,1.2,2.8,3850.12,310.0,1106.67,953.82,330.87,38.05,6.23,24.96,61.79,41.83,94.14,2006.54,0.37,0.39,0.71,6.7,3.57,19.71,18.52,54.45,102.25,0.01,0.0,0.69,3.2,0.75,0.85,17932.4,14.32,132.38,310.67,39.65,60.33,39.67,19.29,0.0,0.0
5923,3116,(주)오디텍,80520,2019-12-01,2007-10-08,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-7.91,-6.9,18.33,-3.58,-3.58,-3.58,-0.54,-38.17,8.95,5.14,1.82,1.29,1.71,3545.63,192.0,1180.71,994.57,302.24,39.91,5.94,133.11,59.75,43.6,94.39,2001.04,0.33,0.35,0.58,5.28,3.25,20.2,18.07,69.19,112.22,0.01,0.0,0.72,3.01,0.78,0.92,16065.84,12.9,122.25,306.46,38.57,71.54,28.46,13.31,0.0,0.0
5924,3125,(주)오르비텍,46120,2018-12-01,2010-06-15,,5,"  건축기술, 엔지니어링 및 기타 과학기술 서비스업",45.66,0.46,64.01,10.45,10.45,10.45,10.56,32.41,11.91,4.88,5.38,3.56,2.8,2909.27,149.0,131.34,81.18,27.12,11.25,85.62,4.48,98.12,47.14,53.87,570.22,0.57,1.08,1.09,3.77,4.1,8.12,44.95,96.7,89.01,0.01,0.0,0.75,1.7,1.22,1.8,36737.94,29.03,89.87,160.77,53.08,76.99,23.01,9.19,0.0,0.0
5925,3126,(주)오르비텍,46120,2019-12-01,2010-06-15,,5,"  건축기술, 엔지니어링 및 기타 과학기술 서비스업",8.28,-4.25,-2.84,1.88,1.88,1.88,0.1,-70.89,11.32,1.31,1.47,3.32,0.77,3150.17,43.0,115.06,71.54,24.46,6.05,84.17,3.02,99.09,46.2,54.3,575.47,0.59,1.09,1.11,3.34,3.51,8.47,43.11,109.38,103.9,0.01,0.0,0.7,1.87,1.27,2.05,36266.91,28.63,92.6,172.85,48.39,79.42,20.58,2.7,0.0,0.0
5926,3137,(주)오리콤,10470,2018-12-01,2000-10-24,,5,  전문 서비스업,9.15,-0.63,0.0,-9.32,-9.32,-9.32,-1.31,118.25,31.74,4.89,11.83,5.55,4.33,15893.71,803.0,113.87,113.87,51.92,7.86,161.6,44552.04,92.85,64.51,38.23,680.88,0.89,2.42,2.39,0.0,6.88,12.2,29.92,0.0,53.09,0.04,0.0,0.73,4.32,1.41,1.41,44393.68,21.68,106.91,0.0,24.29,74.08,25.92,20.13,0.0,0.0
5927,3138,(주)오리콤,10470,2019-12-01,2000-10-24,,5,  전문 서비스업,8.64,8.03,0.0,4.29,4.29,4.29,-4.48,-33.61,28.34,2.99,7.36,4.35,2.96,17266.74,532.0,119.54,119.54,61.44,10.01,136.08,88.4,91.48,61.25,42.36,708.06,0.99,2.46,2.67,0.0,7.6,12.14,30.07,0.0,48.0,0.06,0.0,0.85,4.52,1.58,1.58,43637.76,22.31,97.22,0.0,21.98,77.05,22.95,13.59,0.0,0.0
5928,3147,(주)오스코텍,39200,2018-12-01,2007-01-17,,5,  의료용 물질 및 의약품 제조업,228.07,21.69,13.22,17.64,17.64,17.64,73.29,0.0,86.97,22.88,10.28,12.05,7.72,686.32,153.0,364.56,358.19,167.68,59.2,35.98,4.85,25.05,81.58,73.54,324.17,0.34,0.48,1.56,19.83,2.06,83.11,4.39,18.41,176.79,0.01,0.0,0.33,1.78,0.43,0.44,7701.84,10.96,66.71,3017.6,41.18,18.44,81.56,55.55,0.0,0.0
5929,3148,(주)오스코텍,39200,2019-12-01,2007-01-17,,5,  의료용 물질 및 의약품 제조업,-76.64,34.67,1.42,32.3,32.3,32.3,3.04,0.0,52.05,-377.34,-45.98,-26.87,-35.0,152.96,-890.0,383.39,376.35,341.52,56.44,33.16,-16.36,31.49,76.35,75.1,341.54,0.06,0.08,0.29,4.33,0.51,15.65,23.33,84.28,288.99,0.0,0.0,0.06,0.32,0.08,0.08,-18813.73,-25.99,-151.01,-1597.98,-251.96,0.0,0.0,0.0,0.0,0.0
5930,3150,(주)오스테오닉,226400,2019-12-01,2018-02-22,,5,"  의료, 정밀, 광학기기 및 시계 제조업",22.86,65.14,67.98,46.06,46.06,46.06,18.91,0.0,15.03,1.51,3.45,5.98,1.41,6003.23,92.0,25.22,25.16,10.21,-34.34,95.05,0.35,172.46,11.58,51.27,627.27,0.94,2.29,1.09,3150.42,43.14,20.14,18.12,0.08,8.46,0.0,0.0,1.71,7.07,5.47,6.68,41896.81,34.4,255.28,21742.44,35.06,79.76,20.24,4.3,0.0,0.0
5931,3158,(주)오스템,31510,2018-12-01,1997-02-12,,5,  자동차 및 트레일러 제조업,-15.13,-12.26,-0.27,-9.06,-9.06,-9.06,-6.72,0.0,16.04,-2.65,-3.19,-0.3,-1.65,5859.19,-161.0,94.48,84.1,19.25,-2.23,91.19,-0.38,118.16,38.2,52.3,949.26,0.62,1.21,0.99,15.33,2.96,12.46,29.3,23.82,123.14,0.01,0.17,0.79,1.81,1.66,1.87,45886.38,19.41,59.33,215.77,30.12,73.42,26.58,-8.81,0.0,0.0
5932,3159,(주)오스템,31510,2019-12-01,1997-02-12,,5,  자동차 및 트레일러 제조업,-3.49,-2.52,7.28,-4.14,-4.14,-4.14,-6.38,0.0,18.21,-9.46,-11.97,-1.96,-6.08,5654.54,-558.0,75.77,65.84,20.68,-11.74,101.27,-1.94,127.37,36.72,49.68,843.88,0.64,1.26,1.03,14.29,3.47,13.99,26.1,25.54,105.06,0.01,0.26,0.79,1.9,1.71,1.95,29034.82,13.12,39.95,170.65,19.75,114.09,-14.09,-47.93,0.0,1.0
5933,3164,(주)오이솔루션,138080,2018-12-01,2014-02-27,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",6.41,2.97,4.78,8.54,8.54,8.54,3.22,0.0,33.62,3.17,3.83,0.4,2.65,10530.91,334.0,224.79,146.98,43.65,31.93,45.71,0.49,61.91,57.51,68.63,1758.43,0.84,1.21,2.01,4.23,4.85,60.62,6.02,86.39,75.22,0.01,0.0,0.99,2.71,1.43,2.15,25323.43,25.54,88.52,253.5,31.07,72.08,27.92,10.2,0.0,0.0
5934,3165,(주)오이솔루션,138080,2019-12-01,2014-02-27,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",158.0,-1.03,22.71,11.44,11.44,11.44,85.94,964.66,41.59,21.91,44.43,41.34,32.5,27170.0,4756.0,320.72,264.19,103.29,51.3,32.34,111.38,33.7,74.54,75.56,2622.5,1.48,2.03,4.72,9.57,8.07,111.71,3.27,38.15,45.22,0.01,0.0,1.6,6.94,2.16,2.79,88190.99,47.83,294.25,813.74,41.94,27.38,72.62,52.23,0.0,0.0
5935,3170,(주)오킨스전자,80580,2018-12-01,2014-12-24,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-13.36,-7.27,-1.77,-5.33,-5.33,-5.33,-14.23,0.0,21.22,0.34,0.5,2.48,0.22,5494.47,19.0,109.89,68.16,21.36,3.32,107.67,1.03,131.05,36.9,48.15,755.05,0.64,1.44,1.08,4.94,5.35,89.56,4.08,73.92,68.2,0.01,0.0,0.81,1.31,1.61,2.38,14155.33,29.01,58.73,196.31,41.55,47.34,52.66,0.82,0.0,1.0
5936,3171,(주)오킨스전자,80580,2019-12-01,2014-12-24,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",12.95,8.51,13.23,7.32,7.32,7.32,12.35,90.02,23.22,0.55,0.92,3.03,0.41,6206.27,35.0,103.88,66.95,25.79,1.48,111.19,1.31,127.3,39.72,47.35,737.93,0.74,1.56,1.21,5.28,5.94,56.34,6.48,69.15,61.47,0.01,0.0,1.0,1.47,1.93,3.05,14276.63,26.04,56.17,207.64,37.1,48.68,51.32,1.49,0.0,0.0
5937,3180,(주)오텍,67170,2018-12-01,2003-11-14,,5,  자동차 및 트레일러 제조업,11.47,-1.22,23.56,4.59,4.59,4.59,11.28,-24.68,15.93,2.04,11.25,6.41,3.8,59686.17,995.0,146.62,91.99,52.66,23.59,184.5,4.21,73.45,74.18,35.15,1805.7,1.86,5.29,7.0,7.07,9.56,11.57,31.53,51.6,38.2,0.02,0.2,1.47,11.67,2.54,3.96,104589.6,20.14,133.68,3520.34,11.38,56.93,43.07,17.91,0.0,0.0
5938,3181,(주)오텍,67170,2019-12-01,2003-11-14,,5,  자동차 및 트레일러 제조업,3.66,6.72,44.8,12.82,12.82,12.82,3.58,-27.93,17.99,1.49,7.58,6.21,2.68,61868.62,719.0,151.59,70.1,24.19,24.46,182.93,3.74,79.56,71.88,35.34,1857.6,1.8,5.11,6.67,5.42,20.67,11.32,32.25,67.36,17.66,0.02,0.07,1.48,11.78,2.47,4.53,107108.32,19.91,128.29,2496.34,11.25,54.13,45.87,13.25,0.0,0.0
5939,3190,(주)오픈베이스,49480,2018-12-01,2001-01-09,,5,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",7.42,-3.36,-49.86,-4.13,-4.13,-4.13,-6.69,0.0,18.88,-1.8,-2.12,-0.82,-2.05,4669.75,-43.0,144.9,131.64,31.67,18.1,72.87,-1.61,71.91,58.4,57.85,403.22,1.14,2.02,2.79,14.78,4.78,6.82,53.5,24.69,76.39,0.02,0.08,1.17,8.54,1.94,2.23,26310.82,21.22,155.78,0.0,17.93,98.91,1.09,-10.02,0.0,0.0
5940,3191,(주)오픈베이스,49480,2019-12-01,2001-01-09,,5,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",7.29,-1.05,74.23,-2.83,-2.83,-2.83,8.63,0.0,20.06,0.74,2.18,2.17,0.9,5010.36,44.0,141.79,122.43,47.36,18.51,85.49,2.75,69.02,62.79,53.91,403.31,1.22,2.18,3.1,17.32,4.9,7.21,50.6,21.08,74.51,0.02,0.07,1.18,9.37,2.01,2.27,30094.61,22.34,180.07,0.0,19.12,87.72,12.28,3.87,0.0,0.0
5941,3200,(주)옵트론텍,82210,2018-12-01,2005-06-24,,5,"  의료, 정밀, 광학기기 및 시계 제조업",-7.14,-1.04,7.06,7.53,7.53,7.53,5.26,-24.36,28.64,2.01,3.67,6.11,1.27,6364.15,161.0,61.94,32.62,1.33,-18.13,154.01,3.2,179.05,29.51,39.37,861.7,0.63,1.56,0.91,4.57,5.82,7.73,47.21,79.87,62.69,0.01,0.38,0.81,1.52,2.09,3.86,56706.05,24.38,61.94,116.08,39.49,51.99,48.01,5.09,0.0,0.0
5942,3201,(주)옵트론텍,82210,2019-12-01,2005-06-24,,5,"  의료, 정밀, 광학기기 및 시계 제조업",66.39,16.63,45.07,11.73,11.73,11.73,20.44,183.79,22.11,2.52,9.79,8.77,2.34,10589.24,461.0,83.64,42.98,5.75,-6.77,187.18,4.56,187.79,34.61,34.82,950.08,0.93,2.53,1.38,6.0,8.36,10.31,35.4,60.82,43.64,0.01,0.25,1.22,2.34,2.89,5.56,68279.61,24.37,72.04,132.71,28.58,61.72,38.28,8.8,0.0,0.0
5943,3203,(주)옵티팜,153710,2019-12-01,2018-10-26,,5,  의료용 물질 및 의약품 제조업,-2.19,1.06,-7.39,0.62,0.62,0.62,-2.16,0.0,0.0,7.09,8.79,11.9,5.89,4848.94,358.0,192.57,192.57,70.33,23.6,43.79,-7.51,73.19,49.1,69.55,846.93,0.83,1.24,1.51,0.0,12.16,82.76,4.41,0.0,30.02,0.04,0.0,1.16,4.34,1.84,1.84,21881.64,34.83,189.81,696.95,43.83,65.86,34.14,16.18,0.0,0.0
5944,3212,(주)와이비엠넷,57030,2018-12-01,2004-06-08,,5,  교육 서비스업,2.76,-3.07,-27.69,-3.4,-3.4,-3.4,-2.34,0.0,43.4,0.59,0.87,1.59,0.47,3838.2,23.0,110.77,94.86,34.03,4.49,83.8,1.65,98.99,46.14,54.41,515.8,0.8,1.47,1.48,10.25,9.89,163.15,2.24,35.6,36.91,0.01,0.0,0.92,2.6,1.75,2.1,20998.19,27.16,88.72,0.0,33.54,70.23,29.77,1.76,0.0,0.0
5945,3213,(주)와이비엠넷,57030,2019-12-01,2004-06-08,,5,  교육 서비스업,-4.04,-16.58,-9.65,2.79,2.79,2.79,-2.04,382.37,43.99,2.97,4.24,3.9,2.33,3683.04,110.0,112.01,96.26,34.89,4.66,79.75,4.46,101.59,43.48,55.63,516.67,0.78,1.43,1.42,12.32,10.8,145.25,2.51,29.64,33.8,0.02,0.0,0.92,2.77,1.75,2.04,23598.35,31.15,119.53,0.0,39.28,66.21,33.79,7.56,0.0,0.0
5946,3222,(주)와이솔,122990,2018-12-01,2010-09-10,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-2.81,23.78,14.38,19.81,19.81,19.81,8.02,1.4,24.38,10.46,18.89,15.15,12.71,17992.58,1939.0,123.96,92.32,54.27,6.85,42.84,33.49,92.22,35.44,70.01,2149.91,1.21,1.81,1.98,13.8,10.66,19.72,18.5,26.45,34.25,0.02,0.21,1.76,2.24,3.16,4.09,156765.24,42.3,80.55,132.86,36.16,37.61,62.39,28.94,0.0,0.0
5947,3223,(주)와이솔,122990,2019-12-01,2010-09-10,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-14.59,3.62,9.81,5.12,5.12,5.12,13.06,-32.43,22.67,8.21,10.19,10.3,7.7,15329.64,1219.0,222.85,173.88,74.05,22.04,23.08,31.33,73.88,39.98,81.25,2419.79,0.94,1.23,1.51,10.53,9.66,18.43,19.81,34.66,37.77,0.02,0.57,1.54,1.7,2.48,3.24,112056.17,26.74,56.57,93.23,30.26,34.97,65.03,27.12,0.0,0.0
5948,3228,(주)와이어블,65530,2018-12-01,2002-06-04,,5,  우편 및 통신업,-20.66,0.76,0.0,-1.26,-1.26,-1.26,-3.53,-75.62,26.6,-13.32,-24.33,19.2,-18.4,1742.02,-276.0,461.26,395.89,40.19,76.42,32.27,1.54,3.2,93.17,75.61,953.43,1.38,1.83,13.43,9.99,2.82,50.79,7.19,36.54,129.47,0.01,0.0,1.16,128.99,1.42,1.65,-515.96,-2.36,-220.47,-2540.18,-1.71,0.0,0.0,0.0,0.0,0.0
5949,3229,(주)와이어블,65530,2019-12-01,2002-06-04,,5,  우편 및 통신업,30.84,3.41,0.0,-0.46,-0.46,-0.46,14.42,106.14,33.22,13.56,19.11,18.61,14.49,1478.67,200.0,493.89,385.17,210.96,75.92,31.54,3.09,6.32,93.17,76.02,1144.8,1.07,1.41,13.43,6.04,2.72,29.95,12.19,60.47,134.43,0.01,0.0,0.92,70.65,1.11,1.36,7421.87,28.44,1510.37,6376.72,28.96,42.12,57.88,46.81,0.0,0.0
5950,3236,(주)와이엔텍,67900,2018-12-01,2005-12-23,,5,"  폐기물 수집, 운반, 처리 및 원료 재생업",1.12,10.35,19.1,9.63,9.63,9.63,11.08,-21.48,23.15,11.87,8.06,7.6,4.55,4179.8,496.0,53.16,52.93,34.44,-9.32,79.39,10.98,160.41,10.58,55.75,1281.14,0.38,0.68,0.43,855.65,9.72,28.12,12.98,0.43,37.55,0.04,0.0,1.3,0.44,3.82,3.84,29419.76,14.07,21.03,8820.3,38.67,32.87,67.13,30.7,0.0,0.0
5951,3237,(주)와이엔텍,67900,2019-12-01,2005-12-23,,5,"  폐기물 수집, 운반, 처리 및 원료 재생업",29.64,12.58,15.6,12.16,12.16,12.16,16.13,103.97,29.71,18.68,14.66,11.79,8.15,5418.82,1012.0,56.5,56.31,37.16,-10.5,80.22,13.08,155.64,13.64,55.49,1480.94,0.44,0.78,0.5,946.52,12.41,32.35,11.28,0.39,29.41,0.05,0.0,1.27,0.52,3.57,3.58,43190.28,17.78,21.89,22410.08,43.79,22.42,77.58,42.66,0.0,0.0
5952,3242,(주)와이제이엠게임즈,193250,2018-12-01,2014-12-29,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",15.7,120.85,38.73,44.34,44.34,44.34,-11.11,0.0,16.23,-36.13,-18.56,-4.21,-13.86,889.1,-293.0,213.82,190.72,65.96,36.19,50.57,-2.6,48.2,67.99,66.41,1435.17,0.38,0.56,1.5,6.45,7.69,10.15,35.97,56.58,47.45,0.01,0.25,0.41,7.31,0.52,0.56,-779.72,-0.78,-10.25,-25.58,-1.92,0.0,0.0,0.0,0.0,0.0
